Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
9/21/2011,Short,0.9742,1.0043,41.5,20.525,234.6383,3.3904,225.33,940.02,194.474,1166.76,9822.67,4071.8,375.35,1805.8,4796,176.43,123.65,77.342,39.51,115.89,-6.39,37.32
9/22/2011,Long,0.9779,0.9742,41.3,18.1,236.6953,3.293,214.89,880.64,214.516,1129.56,9202.7,3964.9,348.05,1739.4,4784,175.5,123.55,78.455,38.8,114.22,-7.3025,41.35
9/23/2011,Long,0.9833,0.9779,41,9.6,218.1377,3.2926,216.19,861.53,214.005,1136.43,9033.09,3903.2,327.2,1637.7,4771,173.05,123.55,78.501,38.42,115.16,-7.5125,41.25
9/26/2011,Long,0.9914,0.9833,43,10.075,211.351,3.2561,220.28,851.51,208.198,1162.95,8735.4,3863.9,327.5,1592.7,4731,172.66,123.35,78.363,38.14,115.05,-7.4725,39.02
9/27/2011,Short,0.9781,0.9914,44.2,11.85,222.8693,3.4043,229.91,893.47,202.371,1175.38,9294.22,4004.6,342.95,1650.6,4703,170.51,123.45,77.506,38.48,115.5,-6.805,37.71
9/28/2011,Long,0.9782,0.9781,46.3,12.9,230.9303,3.4508,227.39,891.05,207.287,1151.06,9277.49,4039.5,323.6,1616.1,4677,170.48,123.5,77.852,38.49,114.83,-6.86,41.08
9/29/2011,Short,0.9662,0.9782,45.6,12.425,226.7075,3.4253,228.9,894.48,212.632,1160.4,9277.49,4008.3,324.6,1615.5,4647,170.18,123.45,78.028,38.6,114.84,-6.87,38.84
9/30/2011,Short,0.9527,0.9662,43.3,11.975,230.4319,3.4237,226.18,880.43,218.892,1131.42,8917.36,4008.6,315.2,1620.4,4641,169.01,123.2,78.553,38.44,114.64,-6.895,42.96
10/03/11,Long,0.9572,0.9527,40.3,10.875,234.3537,3.3601,223.62,852.24,226.765,1099.23,8408.26,3897,315.05,1656,4641,169.01,121.4,79.431,38.39,114.42,-6.865,45.45
10/04/11,Long,0.9659,0.9572,44.6,10.925,217.8781,3.2105,217.46,831.22,240.005,1123.95,8102.58,3872.1,310.35,1614.7,4641,169.01,120,79.597,37.65,114.82,-6.915,40.82
10/05/11,Long,0.9746,0.9659,46.6,11.575,218.2849,3.2429,224.15,836.54,237.989,1144.03,8102.58,3926.5,310.6,1640.3,4641,169.01,120.35,78.919,37.6,114.96,-6.42,37.81
10/06/11,Long,0.9768,0.9746,47.9,11.65,217.977,3.3265,230.27,864.08,221.101,1164.97,8571.49,4069.9,324.65,1651.9,4641,169.48,120.6,78.634,37.68,115.07,-5.715,36.27
10/07/11,Long,0.9988,0.9768,47,11.075,216.5115,3.3726,231.99,883.9,215.505,1155.46,8887.53,4162.9,327.35,1634.5,4641,169.48,120.8,78.726,37.77,115.32,-5.245,36.2
10/10/11,Short,0.9952,0.9988,44.7,11,222.1365,3.4376,235.94,898.27,207.32,1194.89,8869.55,4201,336.8,1669.6,4597,167.39,121.2,77.494,37.91,116.11,-4.795,33.02
10/11/11,Long,1.0159,0.9952,45.2,10.825,218.2861,3.4819,235.28,909.43,205.18,1195.54,9257.34,4227.6,329.05,1659.7,4592,165.26,121.25,77.585,37.87,115.48,-5.055,32.86
10/12/11,Long,1.0191,1.0159,47,11.325,209.9916,3.4671,239.16,923.15,198.058,1207.25,9455.84,4204.3,339.35,1681.3,4575,163.65,121.1,76.994,37.99,116.08,-5.01,31.26
10/13/2011,Long,1.034,1.0191,43.4,10.575,227.5112,3.6494,236.53,930.47,195.132,1203.66,9802.58,4244.5,330.7,1667.3,4544,160.7,120.9,76.996,37.99,115.7,-5,30.7
10/14/2011,Short,1.0157,1.034,45.9,10.925,218.7287,3.6013,238.51,935.5,190.675,1224.58,9584.83,4205.6,340.85,1681.8,4499,157.67,120.9,76.623,37.26,116.14,-5.34,28.24
10/17/2011,Long,1.0263,1.0157,46.5,10.825,242.2756,3.7231,236.22,941.02,183.833,1200.86,9853.34,4275.4,337.8,1675.5,4449,155.86,120.65,77.146,37.27,115.97,-5.47,33.39
10/18/2011,Short,1.0224,1.0263,45.9,10.65,229.1416,3.6249,235.33,925.13,192.272,1225.38,9340.43,4186.9,336,1651.7,4421,151.9,119.7,77.138,36.67,116.14,-5.69,31.56
10/19/2011,Long,1.0231,1.0224,48.2,8.575,231.7163,3.6382,236.71,932.95,185.538,1209.88,9449.14,4213.7,325.8,1646,4371,147.99,119.55,77.114,36.4,116.13,-5.735,34.44
10/20/2011,Long,1.0376,1.0231,45.1,7.025,224.2921,3.6251,233.07,907.71,187.825,1215.39,9196.68,4144.9,305.75,1611.9,4296,145.34,119.15,76.974,35.83,115.76,-5.96,34.78
10/21/2011,Long,1.0475,1.0376,46.7,7.075,227.2251,3.6869,238.93,920.07,185.18,1238.25,9219.73,4141.9,322.3,1635.1,4244,143.83,119.2,76.395,36.6,115.8,-6.265,31.32
10/24/2011,Short,1.0428,1.0475,43.4,5.625,226.8149,3.7245,242.03,949.39,183,1254.19,9717.65,4255,344.9,1651.5,4218,140.19,119.6,76.028,37.16,116.23,-6.215,29.26
10/25/2011,Short,1.0399,1.0428,44,5.625,240.3103,3.7787,240.29,955.28,180.982,1229.05,9860.98,4227.9,342.05,1699.6,4212,133.51,119.75,76.122,37.18,116.39,-6.07,32.22
10/26/2011,Long,1.073,1.0399,50.3,5.45,217.0893,3.5515,240.8,960.38,183.149,1242,10050.59,4242.5,349,1722.7,4235,127.76,119.65,76.246,36.55,116.27,-6.125,29.86
10/27/2011,Short,1.07,1.073,45.4,5,209.7837,3.6719,249.42,993.81,171.187,1284.59,10565.76,4348.2,369.2,1746.7,4237,122.74,119.8,74.879,36.99,117.45,-5.6825,25.46
10/28/2011,Short,1.053,1.07,44.7,5.3,222.808,3.756,249,1010.12,155.348,1285.09,10625.16,4353.3,370.6,1747.2,4248,118.03,119.75,75.067,37.46,117.59,-5.34,24.53
10/31/2011,Short,1.0329,1.053,46.5,5.15,239.5946,3.7515,243.48,995,174.667,1253.3,10512.99,4298.1,363.2,1725.2,4287,118.53,118.5,76.166,37.21,117.11,-5.3375,29.96
11/01/11,Long,1.0347,1.0329,44.2,-1.4,241.5309,3.677,235.06,968.69,183.16,1218.28,10184.48,4232.9,350.25,1711.8,4313,119.63,117.65,77.261,36.13,116.23,-5.8025,34.77
11/02/11,Long,1.0416,1.0347,45.7,-2.225,226.51,3.5976,237.22,977.11,185.167,1237.9,10445.85,4184.6,358.1,1729.6,4314,120.14,117.8,77.017,36.26,116.55,-6.1125,32.74
11/03/11,Short,1.0375,1.0416,45.5,-2.65,214.8831,3.5511,242.2,973.99,185.639,1261.15,10294.92,4171.8,358.85,1765.1,4305,120.78,117.8,76.672,36.78,116.96,-6.335,30.5
11/04/11,Long,1.0379,1.0375,46,-2.175,228.1001,3.6574,239.76,989.63,179.248,1253.23,10705.48,4281.1,356.45,1756.1,4293,126.3,117.85,76.962,36.76,116.89,-6.245,30.16
11/07/11,Long,1.0393,1.0379,47.8,-3.1,223.7114,3.5923,238.44,990.29,183.835,1261.12,10646.75,4273.4,353.55,1791.1,4286,126.97,117.9,76.962,36.57,116.83,-6.205,29.85
11/08/11,Short,1.0143,1.0393,49.2,-2.9,213.7104,3.5232,240.5,990.56,178.117,1275.92,10686.02,4293.8,353.3,1799.2,4293,129.01,117.4,76.586,36.56,116.95,-6.14,27.48
11/09/11,Long,1.0156,1.0143,51.5,-2.975,226.2026,3.5333,236.34,980.01,190.449,1229.1,10917.7,4346.1,344.1,1791.6,4310,130.95,116.5,77.926,36.17,115.94,-6.65,36.16
11/10/11,Long,1.0276,1.0156,52.1,0.7,202.7309,3.336,235.35,953.95,191.47,1239.69,10300.18,4244.1,337.4,1759.6,4327,132.98,115.5,77.743,35.67,116.02,-6.5275,32.81
11/11/11,Short,1.0205,1.0276,51.6,3.1,207.9059,3.3585,240.98,971.15,188.711,1263.85,10430.07,4296.5,346.35,1788.1,4334,135.94,115.45,76.945,36,116.52,-6.26,30.04
11/14/2011,Short,1.0178,1.0205,52,3.95,215.643,3.4155,238.47,976.86,187.058,1251.78,10716.9,4304.6,348.8,1778.4,4337,137.61,115,77.569,35.97,116.03,-6.25,31.13
11/15/2011,Short,1.0082,1.0178,52.4,5.475,203.6865,3.268,237.03,969.2,191.543,1257.81,10637.86,4285.6,350.15,1782.2,4360,141.04,115.2,77.872,35.71,115.91,-6.28,31.22
11/16/2011,Short,1,1.0082,57.2,8.975,200.6256,3.1425,237.04,960.05,190.289,1236.91,10332.09,4247.4,348.45,1774.3,4375,145.67,115.6,78.016,35.63,115.74,-6.205,33.51
11/17/2011,Long,1.0008,1,59.2,9.375,211.0038,3.1369,233.97,951.97,193.316,1216.13,10228.65,4258.2,338.25,1720.2,4373,148.12,115.55,78.282,35.1,115.56,-6.105,34.51
11/18/2011,Short,0.9841,1.0008,59.6,9.725,198.2106,3.0208,232.17,934.08,194,1215.65,9957.4,4177,340.2,1725.1,4366,145.97,115.45,78.064,35.16,115.54,-5.83,32
11/21/2011,Short,0.9833,0.9841,64.6,8.525,205.7271,3.0244,224.76,909.84,205.162,1192.98,9725.82,4163,330.3,1678.6,4356,145.8,114.9,78.3,34.51,114.95,-5.78,32.91
11/22/2011,Short,0.9688,0.9833,64.1,8.025,203.4714,2.9709,223.27,909.34,207.148,1188.04,9745.35,4133,333.3,1702.4,4345,145.18,114.9,78.266,34.39,115.05,-5.675,31.97
11/23/2011,Long,0.9735,0.9688,66.5,6.1,202.3275,2.9087,220.31,885.26,219.074,1161.79,9476.15,4051,327.9,1695.9,4331,142.61,114.7,79.141,34.05,114.57,-5.615,33.98
11/24/2011,Short,0.9711,0.9735,64.6,6.55,198.3275,2.9062,219.98,888.24,220.58,1161.79,9566.29,4044.2,327.9,1695.9,4325,139.38,114.85,79.141,33.88,114.86,-5.545,33.98
11/25/2011,Long,0.9905,0.9711,66.8,5.4,188.8203,2.8562,221.54,877.4,225.837,1158.67,9395.91,3984.3,327,1685.7,4308,137.94,114.5,79.686,33.58,114.47,-5.54,34.47
11/28/2011,Long,1,0.9905,65.8,6.85,190.7321,2.9091,229.85,902.28,213.32,1192.55,9609.86,4058.2,336.05,1710.8,4303,135.86,110.3,79.263,33.93,114.78,-5.2,32.13
11/29/2011,Long,1.0283,1,64.4,6.975,197.7979,2.9783,231.68,909.48,211.973,1195.19,9714.09,4102.1,337.6,1713.4,4298,132.76,110.55,79.007,33.9,115.03,-5.025,30.64
11/30/2011,Short,1.0244,1.0283,59.7,8.825,186.3508,2.9608,240.08,928.32,202.98,1246.96,9508.94,4119.8,356.3,1745.5,4295,132.61,111.6,78.384,34.17,115.84,-4.81,27.8
12/01/11,Short,1.0215,1.0244,60.5,10.2,191.9214,3.0591,238.49,959.12,195.051,1244.58,10281.99,4228.6,352.2,1735.3,4294,133.78,111.85,78.328,34.13,115.97,-4.67,27.41
12/02/11,Long,1.0271,1.0215,59.3,9.825,196.7683,3.0598,240.73,960.83,188.732,1244.28,10350.51,4288,357.25,1747,4295,138.48,111.9,78.625,34.2,115.94,-4.685,27.52
12/05/11,Short,1.0245,1.0271,58.5,9.225,191.7693,3.0371,242.75,966.19,192.589,1257.08,10412.96,4321.3,360.4,1730.7,4293,139.68,111.95,78.57,34.1,115.95,-4.61,27.84
12/06/11,Long,1.0294,1.0245,63.4,8.7,182.5611,2.914,241.92,953.5,198.217,1258.47,10258.54,4262,356.55,1727.9,4288,139.7,111.35,78.499,33.62,115.81,-4.6075,28.13
12/07/11,Short,1.0167,1.0294,60.5,8.4,192.366,3.0263,241.44,959.33,190.734,1261.01,10485.05,4292.5,354.5,1740.9,4287,139.91,110.95,78.485,33.62,115.84,-4.5575,28.67
12/08/11,Long,1.0216,1.0167,59.6,7.775,194.2884,3.0057,237.71,947.59,200.483,1234.35,10395.37,4280.7,348.95,1709.8,4282,139.75,110.75,78.832,33.68,115.34,-4.7425,30.59
12/09/11,Short,1.0073,1.0216,56.5,7.875,173.2116,2.9271,240.51,934.18,200.003,1255.19,10066.63,4203,354.7,1712.8,4284,139.44,111.15,78.632,33.46,115.42,-5.115,26.38
12/12/11,Short,1.0017,1.0073,56.7,7.175,187.1608,2.9984,236.05,924.91,198.893,1236.47,10059.35,4252.845,345.45,1664.2,4274,139.63,111.5,79.534,33.09,114.72,-5.1725,25.67
12/13/2011,Short,0.991,1.0017,57.2,6.35,184.3148,2.947,237.3,916.86,199.058,1225.73,9957.15,4193.397,343.25,1659.9,4275,137.54,111.25,80.242,32.86,114.56,-5.4075,25.41
12/14/2011,Long,0.9922,0.991,54,4.3,195.4053,2.9945,232.44,903.95,199.361,1211.82,9888.15,4190.497,327.1,1584.3,4278,136.49,111.1,80.589,32.52,114.23,-5.33,26.04
12/15/2011,Long,0.9983,0.9922,57.1,3.1,181.9394,2.9078,234.73,896.68,199.227,1215.75,9678.86,4139.846,325.95,1574.6,4270,133.92,111,80.321,32.55,114.57,-5.2,25.11
12/16/2011,Short,0.9896,0.9983,55.8,3.175,193.76,2.9734,233.71,904.09,198.251,1219.66,9867.41,4159.221,332.4,1595.6,4265,133.03,110.7,80.256,32.8,114.9,-4.645,24.29
12/19/2011,Long,1.008,0.9896,55.4,1.875,191.8168,2.9001,233.75,888.77,192.315,1205.35,9727.08,4060.374,330.1,1594.4,4264,132.19,110.4,80.25,32.81,114.41,-4.64,24.92
12/20/2011,Long,1.0103,1.008,54.2,1.9,180.4425,2.9029,238.51,900.79,191.736,1241.3,9740.01,4053.099,336.3,1615.6,4260,133.09,110.85,79.882,33.04,115,-3.8975,23.22
12/21/2011,Long,1.0129,1.0103,49.5,0.5,182.4742,2.9834,237.29,916.2,186.253,1243.72,9950.71,4139.517,338.9,1611.9,4261,134.8,111.1,80.022,32.99,115.03,-3.7,21.43
12/22/2011,Long,1.0151,1.0129,45.7,-0.1,179.915,2.9832,239.78,919.55,185.84,1254,9944.62,4090.823,340.9,1608.9,4258,135.51,111.25,79.964,33.19,115.16,-3.675,21.16
12/23/2011,Long,1.0169,1.0151,47,-1.325,171.207,2.9976,241.86,927.7,184.939,1265.33,10132.66,4140.414,346.35,1604.7,4259,135.58,111.3,79.93,33.16,115.25,-3.625,20.73
12/26/2011,Short,1.0157,1.0169,47.2,-1.525,170.957,2.9953,241.86,927.63,184.931,1265.33,10132.66,4140.414,346.35,1604.7,4257,136.2,111.3,79.921,33.16,115.29,-3.6425,20.73
12/27/2011,Short,1.0094,1.0157,45.8,-1.6,172.8848,2.9874,241.91,924.28,184.923,1265.43,10132.66,4140.414,340.4,1594.2,4252,136.04,111.3,79.797,33.13,115.1,-3.6425,21.91
12/28/2011,Long,1.0137,1.0094,41.7,-1.15,185.5039,3.0848,240.2,913.11,182.845,1249.64,9980.51,4088.76,336,1562.9,4247,136.77,110.8,80.497,33.15,114.95,-3.595,23.52
12/29/2011,Long,1.0209,1.0137,41.4,-1.9,180.5414,3.0448,242.46,914.21,183.428,1263.02,9944.58,4071.074,337,1540.9,4253,138.09,110.85,80.486,32.96,114.96,-3.92,22.65
12/30/2011,Long,1.0234,1.0209,41.5,-2.65,179.2307,3.0412,244.54,916.39,183.18,1257.6,9936.48,4056.561,343.6,1566.8,4254,138.57,112.25,80.178,32.97,115.16,-3.8975,23.4
01/02/12,Long,1.0378,1.0234,37.5,15.825,179.2807,2.8884,247.15,917.08,183.172,1257.6,9936.48,4056.561,343.6,1566.8,4254,138.57,112.25,80.28,32.97,115.21,-3.9325,23.4
01/03/12,Short,1.0369,1.0378,36.3,15.45,188.6076,3.0335,251.06,939.91,175.479,1277.06,10235.17,4101.157,352.85,1600.5,4254,138.57,111.3,79.611,32.68,115.65,-3.79,22.97
01/04/12,Short,1.0264,1.0369,37.9,15.6,182.2387,3.0168,249.62,937.54,177.333,1277.3,10094.41,4187.841,343.45,1612.7,4256,138.16,112.25,80.129,32.63,115.48,-3.83,22.22
01/05/12,Short,1.0228,1.0264,40.8,15.3,179.2875,2.9879,247.39,932.44,179.926,1281.06,10140.92,4142.684,342.65,1620.1,4263,139.72,112.35,80.936,32.71,115.27,-4.015,21.48
01/06/12,Long,1.024,1.0228,42.4,15.425,183.9915,2.9641,247.53,927.06,183.088,1277.81,9987.33,4108.52,343.5,1616.8,4265,140.41,113.5,81.254,32.73,115.21,-4.09,20.63
01/09/12,Long,1.0314,1.024,42.3,15.4,178.4926,2.9208,246.42,930.87,183.029,1280.7,10225.81,4105.448,341.6,1608.1,4249,140.71,112.95,81.051,32.72,115.17,-4.0225,21.07
01/10/12,Short,1.031,1.0314,43.1,15.2,181.9188,2.9644,250.82,948.82,178.852,1292.08,10413.61,4152.238,351.3,1631.5,4237,141.42,113,80.805,32.78,115.59,-3.5,20.69
01/11/12,Long,1.0333,1.031,40.3,16.725,187.9043,2.9859,249.93,948.65,178.167,1292.48,10517.07,4187.52,354.6,1639.6,4235,141.56,113.85,81.351,32.71,115.4,-3.395,21.05
01/12/12,Short,1.0322,1.0333,36.3,15.725,182.4902,2.9693,249.5,953.48,178.066,1295.5,10519.21,4180.997,364.9,1647.7,4227,142.22,113.7,80.77,32.77,115.56,-3.4025,20.47
1/13/2012,Short,1.0314,1.0322,37.3,15.85,197.9168,3.0905,249.18,952.92,175.798,1289.09,10637.03,4195.89,363.7,1630.8,4223,141.43,113.65,81.515,32.44,115.53,-3.3,20.91
1/16/2012,Long,1.0376,1.0314,38,15.425,180.4417,2.9222,251.12,951.83,178.184,1289.09,10489.59,4147.24,363.7,1630.8,4228,140.96,113.15,81.515,32.03,115.56,-3.4,20.91
1/17/2012,Long,1.0437,1.0376,37.7,14.675,193.1394,3.0386,253.27,972.35,173.432,1293.67,10962.42,4215.63,372.95,1655.6,4228,140.58,114.2,81.182,32.25,115.91,-3.41,22.2
1/18/2012,Short,1.0419,1.0437,38.8,15.05,186.0699,3.008,253.48,980.93,170.39,1308.04,10952.6,4217.881,375.25,1659.9,4228,139.96,115.25,80.609,32.27,116.34,-3.295,20.89
1/19/2012,Long,1.0484,1.0419,39.2,14.975,176.699,2.9677,256.57,991.38,170.542,1314.5,11138.49,4214.775,380.05,1654.5,4226,139.71,115.15,80.216,32.6,116.42,-3.32,19.87
1/20/2012,Long,1.0525,1.0484,41.2,14.125,179.9436,3.0302,255.85,995.08,169.241,1315.38,11146.99,4239.633,374.5,1664,4226,139.56,116.5,80.223,32.79,116.34,-3.3125,18.28
1/23/2012,Short,1.0492,1.0525,45,14.95,181.2897,3.0631,257.01,999.64,157.77,1316,11146.99,4225.101,379.85,1678.3,4226,139.56,116.65,79.783,33.02,116.67,-3.24,18.67
1/24/2012,Long,1.0597,1.0492,46.5,15.575,182.7773,3.0495,256.04,997.6,159.905,1314.65,11146.99,4224.226,380.75,1664.5,4226,139.56,117.5,79.868,33.35,116.64,-3.3225,18.91
1/25/2012,Long,1.0632,1.0597,50.2,6.2,199.5672,3.1854,254.95,999.6,158.913,1326.05,11146.99,4271.336,382.95,1700.1,4226,138.93,117.5,79.579,33.68,116.93,-3.43,18.31
1/26/2012,Long,1.0658,1.0632,37.2,15.225,201.3683,3.1659,257.86,1014.98,154.144,1318.43,11416.88,4271.336,390.15,1726.7,4226,138.93,117.45,79.395,33.68,117.04,-3.175,18.57
1/27/2012,Short,1.0599,1.0658,39.1,14.225,192.2977,3.0697,255.4,1016.61,155.051,1316.33,11446.52,4288.368,388.9,1732.2,4226,138.93,118.1,78.902,34.1,117.38,-3.305,18.53
1/30/2012,Long,1.0621,1.0599,41.3,13.675,189.9552,3.0017,252.52,1006.17,159.265,1313.01,11145.6,4272.739,382.65,1731,4237,139.36,118.85,79.167,34,116.81,-3.405,19.4
1/31/2012,Long,1.0705,1.0621,40.2,13.475,192.0683,2.959,254.41,1019.39,157.566,1312.41,11299.05,4262.682,379,1737.8,4237,141.96,117.45,79.288,33.25,117.15,-3.46,19.44
02/01/12,Long,1.0712,1.0705,39.9,13.2,185.0011,2.922,259.51,1029.85,153.624,1324.09,11253.8,4225.666,384.2,1747.1,4239,142.41,117.15,78.922,33.06,117.47,-3.465,18.55
02/02/12,Long,1.0771,1.0712,38.9,12.25,189.5764,2.995,260.11,1043.96,149.597,1325.54,11583.47,4267.846,378.1,1756.8,4247,142.82,117.65,78.991,33.19,117.63,-3.395,17.98
02/03/12,Short,1.0726,1.0771,37.6,11.925,179.1639,2.9883,264.6,1048.36,148.4,1344.9,11605.57,4251.171,390.15,1737.9,4249,143.06,118.25,78.924,33.26,117.92,-3.3,17.1
02/06/12,Long,1.0809,1.0726,37.2,12.725,192.9443,3.1118,264.27,1047.22,142.97,1344.33,11564.86,4295.984,386.45,1722.8,4242,144.22,118.05,79.069,33.26,117.45,-3.335,17.76
02/07/12,Short,1.0799,1.0809,34.6,9.325,195.7641,3.2467,263.55,1048.56,147.438,1347.05,11499.77,4274.197,387.6,1746.4,4240,144.48,118.2,78.576,33.04,117.59,-3.2,17.65
02/08/12,Short,1.0785,1.0799,33.2,9.675,199.832,3.2813,263.01,1060.7,145.302,1349.96,11705.86,4290.711,390.95,1729.3,4230,144.47,118.1,78.641,32.67,117.81,-3.1,18.16
02/09/12,Short,1.0673,1.0785,33.7,9.45,201.5067,3.3506,263.64,1061.68,144.731,1351.95,11669.15,4282.867,397.85,1739,4217,143.68,118,78.566,32.54,117.59,-3.035,18.63
02/10/12,Long,1.0732,1.0673,37.3,9.025,201.2344,3.2611,261.24,1042.15,147.952,1342.64,11405.22,4245.328,386.2,1723.3,4199,143.35,117.75,79.114,32.01,117.23,-3.0975,20.79
2/13/2012,Short,1.0691,1.0732,37.1,8.25,205.1942,3.2705,263.17,1053,147.388,1351.77,11467.66,4285.135,383.95,1723,4186,142.82,117.85,78.946,31.67,117.48,-3.115,19.04
2/14/2012,Long,1.0697,1.0691,38.2,8.7,205.6618,3.246,262.56,1046.96,148.515,1350.5,11413.16,4242.827,381.45,1715.9,4167,140.25,117.95,79.58,31.71,117.19,-3.17,19.54
2/15/2012,Long,1.0755,1.0697,35.5,6.9,209.7738,3.332,264.16,1058.47,147.029,1343.23,11685.73,4253.396,380.15,1726.3,4161,139.64,118.05,79.67,31.55,117.25,-3.115,21.14
2/16/2012,Short,1.0706,1.0755,33,5.475,194.3817,3.2439,264.31,1049.24,150.437,1358.04,11577.36,4181.859,379.1,1726.8,4150,137.2,118.05,79.348,31.75,117.21,-3.35,19.22
2/17/2012,Long,1.0756,1.0706,34.9,5.7,204.7283,3.3526,265.93,1062.46,150.076,1361.23,11711.51,4195.879,370.8,1724.5,4143,135.63,118.15,79.331,32.21,117.35,-3.365,17.78
2/20/2012,Short,1.0663,1.0756,35,5.925,212.1783,3.4289,268.16,1066.51,147.293,1361.23,11669.51,4256.105,370.8,1724.5,4142,136.32,118.05,79.331,32.21,117.5,-3.25,17.78
2/21/2012,Short,1.0638,1.0663,34.6,6.275,203.4864,3.3882,266.78,1064.41,144.038,1362.21,11689.69,4291.205,383.65,1757.1,4165,136.69,117.85,79.044,32.23,117.4,-3.3075,18.19
2/22/2012,Long,1.0717,1.0638,33.5,6.275,209.0552,3.3957,264.59,1064.56,144.988,1357.66,11823.6,4293.113,383.35,1770,4183,137.46,118.1,79.211,32.45,117.35,-3.3225,18.19
2/23/2012,Short,1.0694,1.0717,30.1,6.425,204.2498,3.3535,264.08,1059.26,143.481,1363.46,11714.29,4286.185,380.6,1784.9,4195,138.15,118,78.819,32.22,117.51,-3.135,16.8
2/24/2012,Long,1.0758,1.0694,31.9,6.175,211.7821,3.4084,264.77,1067.56,146.689,1365.74,11689.84,4306.779,386.3,1775.1,4120,139.65,118,78.352,32.2,117.48,-3.0125,17.31
2/27/2012,Long,1.0766,1.0758,29.8,5.65,210.7962,3.3877,263.86,1056.51,143.253,1367.59,11540.23,4267.366,388.05,1773.6,4190,141.15,114.5,78.568,32.35,117.38,-3.015,18.19
2/28/2012,Short,1.0732,1.0766,32,4.8,203.247,3.3388,264.33,1068.82,140.391,1372.18,11761.3,4262.738,391.2,1788.4,4201,142.54,113.5,78.273,32.32,117.55,-2.995,17.96
2/29/2012,Long,1.0809,1.0732,29,5.4,200.1047,3.3268,264.32,1079.44,140.738,1365.68,11826.76,4298.549,387.05,1711.3,4203,142.69,112.1,78.737,31.73,117.65,-3,18.43
03/01/12,Short,1.0733,1.0809,30.1,5.8,201.2932,3.4212,267.06,1076.42,139.641,1374.09,11602.44,4255.547,392.45,1722.2,4234,142.72,111.25,78.789,31.38,117.71,-3.055,17.26
03/02/12,Short,1.0671,1.0733,28.1,6.675,214.1366,3.4943,267.21,1079.94,143.601,1369.63,11738.71,4273.105,389.55,1709.8,4242,143.56,110.75,79.403,31.55,117.56,-2.9775,17.29
03/05/12,Short,1.0553,1.0671,26,6.375,202.4857,3.413,265.56,1065.3,147.014,1364.33,11470.7,4262.966,385.25,1703.9,4245,143.64,110.05,79.3,31.36,117.33,-2.905,18.05
03/06/12,Long,1.0583,1.0553,30.8,7.075,206.4337,3.3613,258.46,1041.2,149.113,1343.36,11119.17,4204.731,373.1,1672.1,4256,143.67,109.35,79.866,31.02,116.81,-3.2,20.87
03/07/12,Long,1.0644,1.0583,31.8,6.725,198.3406,3.25,260.11,1037.71,149.133,1352.63,10976.49,4143.663,376.05,1683.9,4263,143.6,109.35,79.712,30.94,117.09,-3.29,19.07
03/08/12,Short,1.0576,1.0644,30.9,6.75,193.6362,3.2569,264.16,1052.69,146.712,1365.91,11168.5,4171.043,378.6,1698.7,4267,142.84,108.6,79.139,31.11,117.37,-3.2075,17.95
03/09/12,Short,1.0516,1.0576,32.5,6.05,198.3642,3.3087,265.44,1060.01,147.65,1370.87,11256.28,4211.988,385.25,1711.5,4266,142.78,107.65,80.041,31.13,117.42,-3.17,17.11
03/12/12,Long,1.0553,1.0516,32.2,5.25,188.2891,3.2334,264.87,1050.5,144.523,1371.09,11225.91,4196.687,383.15,1699.8,4270,143.26,107.1,79.89,30.92,117,-3.1725,15.64
3/13/2012,Short,1.0453,1.0553,32.3,5.625,179.8475,3.219,269.56,1066.54,139.16,1395.95,11356.28,4247.616,389.65,1694.2,4305,145.22,106.8,80.193,31.02,117.04,-3.1825,14.8
3/14/2012,Long,1.0525,1.0453,37.7,6.7,179.5379,3.2688,270.27,1066.83,137.464,1394.28,11300.41,4287.178,384.2,1642.9,4320,145.66,107.2,80.565,30.79,116.58,-3.175,15.31
3/15/2012,Long,1.059,1.0525,39.1,7.775,197.6557,3.4472,270.98,1065.45,135.123,1402.6,11240.57,4277.766,389.2,1659.5,4314,145.82,107,80.15,31.04,116.78,-3.155,15.42
3/16/2012,Long,1.0607,1.059,36.2,7.8,193.9479,3.4353,272.4,1063.34,131.235,1404.17,11216.39,4276.158,387.4,1655.8,4308,145.56,107.15,79.786,30.91,117.02,-3.0375,14.47
3/19/2012,Short,1.048,1.0607,38.1,8.625,188.6339,3.4232,272.07,1061.31,127.391,1409.75,11036.1,4290.799,390.6,1667.3,4301,144.93,107.25,79.452,31,117.07,-2.8675,15.04
3/20/2012,Short,1.0459,1.048,42.3,8.475,190.6868,3.3776,268.97,1049.79,134.31,1405.52,10870.61,4275.023,382.8,1647,4299,144.13,106.9,79.593,30.75,116.7,-3.005,15.58
